Archivio estrazioni VinciCasa
Concorso	Data	N.1	N.2	N.3	N.4	N.5	V5	Q5	V4	Q4	V3	Q3	V2	Q2
165	30/11/2017	1	2	3	14	33	0	50000000	24	32006	1274	2132	14109	265
164	29/11/2017	4	14	15	38	39	0	50000000	21	31520	835	2803	10680	302
163	28/11/2017	6	7	13	15	36	0	50000000	46	15931	1338	1936	14836	240
162	27/11/2017	7	21	22	35	37	1	50000000	24	25164	911	2344	10153	290
161	26/11/2017	14	21	24	28	35	0	50000000	55	6092	455	2604	5164	316
160	25/11/2017	3	13	15	20	30	0	50000000	45	18525	1556	1894	16691	243
159	24/11/2017	25	32	35	36	39	0	50000000	16	40931	725	3194	8911	358
158	23/11/2017	4	9	28	31	40	0	50000000	30	24504	1168	2225	13334	268
157	22/11/2017	8	16	21	26	34	0	50000000	31	21356	973	2406	11425	282
156	21/11/2017	5	8	13	29	31	1	50000000	61	11954	1494	1726	15563	228
155	20/11/2017	7	8	13	15	26	0	50000000	37	16117	1313	1606	13174	220
154	19/11/2017	8	9	27	35	36	0	50000000	15	22024	454	2573	5880	274
153	18/11/2017	9	10	20	31	36	0	50000000	26	29182	1057	2538	13440	275
152	17/11/2017	6	13	22	29	32	0	50000000	26	24606	992	2280	11260	277
151	16/11/2017	9	14	27	34	35	0	50000000	22	31492	875	2800	11358	297
150	15/11/2017	15	21	22	32	36	0	50000000	16	40235	741	3072	9687	324
149	14/11/2017	2	10	34	35	36	0	50000000	16	43539	704	3499	9939	341
148	13/11/2017	4	20	28	35	38	0	50000000	22	26568	675	3062	9107	313
147	12/11/2017	4	5	16	31	40	0	50000000	17	19877	606	1972	6336	260
146	11/11/2017	15	20	21	23	27	0	50000000	20	39791	1206	2333	14442	268
145	10/11/2017	17	18	29	39	40	1	50000000	24	26656	958	2361	11355	274
144	09/11/2017	7	13	14	27	36	0	50000000	32	22131	1245	2011	14001	246
143	08/11/2017	11	17	20	27	39	0	50000000	53	12593	1585	1489	13812	235
142	07/11/2017	1	2	20	26	34	0	50000000	14	51539	869	2936	11632	302
141	06/11/2017	1	6	12	13	40	1	50000000	28	21388	1178	1797	12564	232
140	05/11/2017	1	3	10	22	37	0	50000000	12	27895	659	1796	6801	240
139	04/11/2017	9	15	32	39	40	0	50000000	23	35890	1082	2698	13155	306
138	03/11/2017	2	13	19	21	35	0	50000000	45	15024	1120	2134	12624	261
137	02/11/2017	7	15	20	34	39	0	50000000	25	31581	1002	2786	12973	296
136	01/11/2017	3	11	15	18	23	0	50000000	43	9721	1042	1418	9441	215
135	31/10/2017	17	25	27	29	32	0	50000000	29	26240	1250	2152	14088	263
134	30/10/2017	5	18	29	30	31	0	50000000	23	27453	1051	2124	11902	258
133	29/10/2017	2	4	6	17	26	0	50000000	27	12581	769	1562	7347	225
132	28/10/2017	4	33	36	39	40	0	50000000	16	52054	906	3251	11710	346
131	27/10/2017	7	10	12	13	20	0	50000000	71	9705	1857	1312	16631	202
130	26/10/2017	9	10	13	15	26	1	50000000	46	16100	1642	1595	16849	214
129	25/10/2017	12	21	25	33	38	0	50000000	31	22326	1017	2406	11843	285
128	24/10/2017	13	16	19	29	38	3	50000000	22	32912	1146	2234	13070	270
127	23/10/2017	13	18	28	35	40	0	50000000	21	29047	881	2448	9978	298
126	22/10/2017	5	7	10	18	28	0	50000000	33	9902	880	1313	7795	204
125	21/10/2017	3	12	22	23	33	0	50000000	55	15266	1599	1857	16656	245
124	20/10/2017	5	17	20	29	39	0	50000000	36	19249	1324	1850	14242	237
123	19/10/2017	1	8	10	18	36	1	50000000	40	19152	1491	1817	15449	241
122	18/10/2017	6	13	14	17	21	0	50000000	34	21172	1416	1797	15118	232
121	17/10/2017	1	8	16	22	37	0	50000000	39	20490	1260	2242	14607	266
120	16/10/2017	9	16	29	32	37	0	50000000	26	25848	967	2457	11272	290
119	15/10/2017	10	24	27	29	40	0	50000000	12	29842	558	2269	6393	273
118	14/10/2017	1	6	21	24	40	0	50000000	41	22805	1440	2296	16601	274
117	13/10/2017	10	17	29	37	39	0	50000000	34	23217	1330	2099	15293	251
116	12/10/2017	14	23	28	29	33	1	50000000	29	29077	1192	2501	14194	289
115	11/10/2017	1	14	15	31	32	0	50000000	25	31127	987	2788	12530	302
114	10/10/2017	3	8	16	24	36	1	50000000	48	16615	1402	2011	14907	260
113	09/10/2017	3	4	17	19	23	2	50000000	53	11880	1524	1461	14434	212
112	08/10/2017	6	9	19	34	36	0	50000000	8	41139	530	2196	6124	262
111	07/10/2017	2	4	18	19	29	1	50000000	56	14209	1422	1978	15602	248
110	06/10/2017	4	5	28	33	35	1	50000000	23	27029	844	2604	10972	276
109	05/10/2017	6	9	12	22	39	1	50000000	47	14580	1500	1615	14034	238
108	04/10/2017	16	18	23	24	38	0	50000000	24	26888	920	2480	11080	284
107	03/10/2017	3	10	25	26	31	0	50000000	43	15985	1337	1818	13794	243
106	02/10/2017	7	26	28	36	40	0	50000000	23	24458	844	2357	9964	275
105	01/10/2017	4	25	27	32	35	0	50000000	12	23170	342	2875	4535	299
104	30/09/2017	5	7	13	25	35	1	50000000	42	16396	1435	1697	14509	231
103	29/09/2017	9	18	22	23	34	1	50000000	30	18069	970	1976	10401	254
102	28/09/2017	5	11	18	25	37	1	50000000	38	15165	1130	1803	11635	241
101	27/09/2017	6	15	23	37	38	0	50000000	17	31731	788	2420	9014	291
100	26/09/2017	8	23	30	35	38	0	50000000	24	23097	859	2282	9548	283
99	25/09/2017	6	11	12	21	24	0	50000000	30	15379	945	1726	9427	238
98	24/09/2017	13	14	16	30	32	0	50000000	8	28118	239	3328	3467	316
97	23/09/2017	11	12	25	34	38	0	50000000	13	39520	736	2468	9115	274
96	22/09/2017	3	6	7	29	39	0	50000000	17	26622	745	2148	8875	248
95	21/09/2017	14	15	25	29	37	0	50000000	17	28587	675	2546	7981	297
94	20/09/2017	5	22	27	32	39	0	50000000	18	26575	757	2234	7783	299
93	19/09/2017	5	27	28	31	39	2	50000000	12	39928	706	2400	8262	282
92	18/09/2017	9	13	32	37	40	0	50000000	22	19286	584	2569	7353	281
91	17/09/2017	7	23	32	34	37	0	50000000	7	32159	287	2773	3493	314
90	16/09/2017	15	18	31	34	35	0	50000000	11	46051	553	3239	7244	341
89	15/09/2017	12	15	16	18	33	0	50000000	19	23492	702	2248	8125	267
88	14/09/2017	7	11	25	26	37	0	50000000	51	9408	927	1830	9793	238
87	13/09/2017	6	15	28	31	34	0	50000000	15	31924	603	2808	7494	311
86	12/09/2017	22	23	28	29	30	1	50000000	21	23117	632	2716	8240	287
85	11/09/2017	7	9	10	22	34	0	50000000	22	19259	770	1945	9118	226
84	10/09/2017	11	14	17	27	40	0	50000000	16	13585	423	1817	4663	227
83	09/09/2017	9	13	31	38	40	0	50000000	21	24139	753	2380	8996	274
82	08/09/2017	12	14	18	19	33	0	50000000	20	22232	651	2415	8362	259
81	07/09/2017	1	5	10	13	39	0	50000000	30	15958	987	1715	9830	237
80	06/09/2017	6	14	22	33	36	0	50000000	21	23192	703	2450	8305	286
79	05/09/2017	3	12	17	26	33	0	50000000	32	15097	981	1741	9961	236
78	04/09/2017	9	26	29	31	32	0	50000000	7	60396	577	2591	7110	290
77	03/09/2017	1	4	7	30	40	0	50000000	16	14506	486	1688	4761	237
76	02/09/2017	9	11	15	21	34	0	50000000	24	20967	856	2079	9908	247
75	01/09/2017	13	15	17	23	24	0	50000000	23	19347	863	1823	8917	243
74	31/08/2017	12	15	19	21	32	0	50000000	22	20761	772	2092	8380	265
73	30/08/2017	2	3	7	11	33	1	50000000	37	12395	1053	1540	10237	218
72	29/08/2017	2	13	28	34	39	0	50000000	18	25098	554	2883	7007	314
71	28/08/2017	7	11	23	29	40	0	50000000	25	15804	775	1802	8371	230
70	27/08/2017	8	10	11	15	24	1	50000000	11	18186	460	1537	4483	217
69	26/08/2017	14	19	25	26	34	0	50000000	18	25114	726	2202	8058	273
68	25/08/2017	4	24	29	31	39	0	50000000	12	33236	540	2611	6320	307
67	24/08/2017	1	2	8	9	17	1	50000000	39	11083	1180	1295	10348	203
66	23/08/2017	5	8	21	25	31	0	50000000	36	12085	954	1612	9013	235
65	22/08/2017	2	6	10	32	34	0	50000000	13	33518	542	2843	7207	294
64	21/08/2017	8	15	19	26	34	0	50000000	17	22681	708	1926	7619	246
63	20/08/2017	5	9	21	28	37	0	50000000	12	17001	317	2275	3971	250
62	19/08/2017	4	17	25	26	40	0	50000000	17	25935	790	1973	8709	246
61	18/08/2017	18	19	28	29	37	0	50000000	18	22187	545	2591	6849	284
60	17/08/2017	1	2	17	19	37	0	50000000	23	18839	781	1962	8653	244
59	16/08/2017	22	23	25	30	33	1	50000000	16	27078	653	2346	7619	277
58	15/08/2017	2	8	12	37	39	0	50000000	4	44916	299	2125	3534	247
57	14/08/2017	5	16	21	29	40	0	50000000	25	17051	734	2053	7909	262
56	13/08/2017	9	18	19	23	27	0	50000000	16	12823	473	1534	4277	233
55	12/08/2017	9	12	24	27	35	0	50000000	30	15898	947	1781	8958	259
54	11/08/2017	5	11	14	20	38	0	50000000	33	13229	761	2028	8740	243
53	10/08/2017	20	27	33	35	37	1	50000000	18	25317	578	2788	7008	317
52	09/08/2017	6	15	19	31	35	0	50000000	10	46236	687	2380	8318	271
51	08/08/2017	1	2	22	28	34	1	50000000	14	32033	583	2720	7595	288
50	07/08/2017	13	26	28	32	35	0	50000000	9	44135	544	2582	6497	298
49	06/08/2017	11	13	19	25	38	0	50000000	19	9702	367	1776	3694	243
48	05/08/2017	17	26	27	30	36	0	50000000	12	41798	756	2346	8758	279
47	04/08/2017	6	9	10	21	22	0	50000000	19	23201	842	1851	9097	236
46	03/08/2017	9	12	18	27	37	1	50000000	35	13620	907	1858	9079	256
45	02/08/2017	11	17	21	30	40	0	50000000	25	19680	857	2030	9311	257
44	01/08/2017	1	5	8	14	39	0	50000000	22	22326	1013	1714	10473	228
43	31/07/2017	1	11	17	19	23	1	50000000	40	9558	934	1447	8481	219
42	30/07/2017	9	14	17	21	32	0	50000000	4	39791	263	2140	2910	266
41	29/07/2017	7	10	17	22	36	1	50000000	39	11865	980	1669	9773	230
40	28/07/2017	4	17	22	27	30	0	50000000	23	17909	794	1834	8093	248
39	27/07/2017	15	29	31	38	40	0	50000000	15	30469	566	2855	7308	305
38	26/07/2017	3	6	27	36	38	0	50000000	28	17716	839	2090	9043	267
37	25/07/2017	21	22	25	32	34	0	50000000	17	26671	594	2699	7224	306
36	24/07/2017	21	29	30	32	40	0	50000000	10	36574	419	3087	5598	318
35	23/07/2017	7	22	26	32	33	0	50000000	4	34464	193	2526	2420	277
34	22/07/2017	22	24	26	31	35	0	50000000	18	24457	563	2765	7043	304
33	21/07/2017	5	14	19	22	40	0	50000000	25	16083	720	1974	7846	249
32	20/07/2017	3	4	14	18	37	0	50000000	23	19158	718	2170	8044	267
31	19/07/2017	3	15	19	26	31	0	50000000	40	13359	1030	1834	10382	251
30	18/07/2017	10	12	23	37	39	0	50000000	15	26540	615	2289	7456	260
29	17/07/2017	12	16	20	31	32	0	50000000	9	31365	411	2428	4803	286
28	12/07/2017	3	11	18	23	28	0	50000000	15	176492	597	4138	6051	962
27	05/07/2017	7	22	28	39	40	0	50000000	16	165885	433	5721	5282	1105
26	28/06/2017	4	13	23	32	36	0	50000000	10	253988	457	5187	4974	1123
25	21/06/2017	3	5	7	16	33	1	50000000	15	166079	556	4181	5824	941
24	14/06/2017	2	3	11	15	23	0	50000000	21	122133	581	4120	6111	923
23	07/06/2017	2	6	33	34	38	0	50000000	5	523770	278	8792	4137	1392
22	31/05/2017	3	12	19	34	38	1	50000000	15	168454	430	5484	5156	1078
21	24/05/2017	4	13	26	35	39	0	50000000	14	181465	364	6514	4529	1234
20	17/05/2017	16	17	30	31	35	0	50000000	4	646681	352	6858	4645	1225
19	10/05/2017	11	19	21	26	29	0	50000000	8	328594	503	4877	5574	1037
18	03/05/2017	10	14	17	28	39	0	50000000	12	225018	502	5020	5374	1105
17	26/04/2017	5	22	26	30	38	0	50000000	8	299685	359	6232	4551	1158
16	19/04/2017	6	15	19	20	32	0	50000000	13	202579	480	5120	5742	1009
15	12/04/2017	7	11	18	24	30	0	50000000	26	104247	597	4237	6246	954
14	05/04/2017	2	5	8	16	27	0	50000000	23	120640	795	3257	7320	833
13	29/03/2017	9	11	17	26	30	0	50000000	26	104832	597	4261	6368	941
12	22/03/2017	23	26	33	34	38	0	50000000	2	1384939	357	7241	4389	1388
11	15/03/2017	9	20	21	22	39	0	50000000	6	460550	376	6859	5057	1202
10	08/03/2017	3	5	6	20	28	0	50000000	19	148611	701	3759	7121	872
9	01/03/2017	7	13	30	33	39	0	50000000	11	262160	493	5459	5523	1148
8	22/02/2017	9	12	15	19	25	0	50000000	31	90748	783	3353	6966	888
7	15/02/2017	12	13	23	35	40	0	50000000	10	285627	554	4811	5882	1068
6	08/02/2017	3	7	22	31	36	0	50000000	17	170172	468	5769	5696	1117
5	01/02/2017	1	2	7	29	30	0	50000000	17	172475	658	4158	6594	978
4	25/01/2017	1	6	10	14	22	0	50000000	16	178974	653	4092	6281	1003
3	18/01/2017	12	15	16	23	38	0	50000000	11	256598	517	5095	5908	1051
2	11/01/2017	3	19	24	27	28	0	50000000	14	204486	522	5118	5874	1072
1	04/01/2017	2	9	20	28	31	0	50000000	16	185564	530	5228	5907	1105
52	28/12/2016	3	4	7	20	36	0	50000000	10	290638	536	5060	6361	1005
51	21/12/2016	21	25	26	27	36	0	50000000	6	478059	470	5696	5289	1193
50	14/12/2016	12	20	27	32	37	0	50000000	7	412321	441	6108	5416	1172
49	07/12/2016	12	14	18	23	36	0	50000000	14	210186	567	4843	6008	1077
48	30/11/2016	1	7	26	33	37	0	50000000	15	190811	426	6270	5139	1225
47	23/11/2016	1	5	26	31	36	0	50000000	15	192657	431	6257	5220	1217
46	16/11/2016	4	21	24	33	39	0	50000000	11	270754	412	6746	5282	1240
45	09/11/2016	6	20	29	37	38	0	50000000	6	496836	360	7728	4902	1337
44	02/11/2016	5	7	9	12	15	1	50000000	34	80640	829	3086	7403	814
43	26/10/2016	25	27	30	35	36	0	50000000	19	153609	453	6013	5230	1227
42	19/10/2016	3	14	26	29	36	0	50000000	14	212958	459	6062	5289	1240
41	12/10/2016	25	28	29	34	35	0	50000000	9	338493	334	8512	4897	1368
40	05/10/2016	8	20	29	30	36	0	50000000	10	315038	512	5742	6281	1103
39	28/09/2016	9	23	26	33	35	0	50000000	18	167969	480	5878	5687	1169
38	21/09/2016	1	10	19	33	35	0	50000000	23	150566	540	5985	6699	1137
37	14/09/2016	6	8	18	21	25	0	50000000	21	172640	816	4146	8350	955
36	07/09/2016	6	8	23	28	31	0	50000000	20	184646	784	4396	8422	964
35	31/08/2016	4	5	15	22	37	0	50000000	13	267165	740	4380	7461	1024
34	24/08/2016	6	13	32	36	40	0	50000000	11	312843	548	5861	6544	1156
33	17/08/2016	16	25	28	30	36	0	50000000	22	152741	514	6101	6023	1227
32	10/08/2016	17	19	21	31	38	0	50000000	16	226996	582	5824	6621	1206
31	03/08/2016	6	12	16	18	39	0	50000000	16	234570	660	5307	7567	1091
30	27/07/2016	14	18	19	35	38	0	50000000	9	395590	529	6281	6435	1217
29	20/07/2016	12	17	21	25	30	0	50000000	24	154156	794	4348	8018	1015
28	13/07/2016	11	16	23	25	36	0	50000000	15	252860	646	5479	7836	1064
27	06/07/2016	1	13	27	32	36	0	50000000	9	419066	550	6400	6657	1246
26	29/06/2016	19	28	32	35	36	0	50000000	8	444619	452	7344	5528	1415
25	22/06/2016	6	15	25	28	33	0	50000000	19	200712	731	4869	7653	1096
24	15/06/2016	4	6	18	20	26	0	50000000	24	161335	845	4276	8645	985
23	08/06/2016	7	22	24	31	34	0	50000000	16	244311	560	6514	7113	1209
22	01/06/2016	4	21	31	35	37	0	50000000	14	291884	534	7142	6653	1351
21	25/05/2016	5	6	13	23	39	0	50000000	37	104760	904	4001	9431	904
20	18/05/2016	4	17	19	25	32	1	50000000	17	238296	756	5001	8894	1002
19	11/05/2016	2	11	34	38	40	0	50000000	19	216648	657	5847	7640	1185
18	04/05/2016	12	15	26	28	34	0	50000000	14	301913	612	6446	7440	1249
17	27/04/2016	1	2	20	28	31	0	50000000	20	199656	663	5621	7625	1152
16	20/04/2016	2	8	20	32	37	0	50000000	16	257358	713	5390	8342	1085
15	13/04/2016	8	12	13	24	39	0	50000000	24	176758	956	4141	9960	937
14	06/04/2016	12	13	17	23	30	0	50000000	35	123355	1161	3470	10172	933
13	30/03/2016	3	25	26	29	31	0	50000000	13	309938	665	5655	8022	1104
12	23/03/2016	1	13	25	28	37	0	50000000	15	289413	683	5932	8127	1175
11	16/03/2016	3	4	11	22	40	0	50000000	28	158311	972	4256	10751	907
10	09/03/2016	2	4	10	21	33	0	50000000	21	214417	853	4926	9263	1069
9	02/03/2016	9	16	25	34	40	0	50000000	13	355639	690	6253	8465	1201
8	24/02/2016	4	10	14	22	27	0	50000000	31	140954	1064	3832	10054	956
7	17/02/2016	12	20	32	33	35	0	50000000	12	377338	530	7973	7878	1264
6	10/02/2016	18	19	22	32	39	1	50000000	14	318014	533	7796	7299	1341
5	03/02/2016	9	10	16	17	22	0	50000000	28	156554	884	4628	9413	1024
4	27/01/2016	1	22	23	32	34	0	50000000	15	299488	536	7822	7463	1324
3	20/01/2016	7	20	24	37	40	0	50000000	18	258053	790	5487	9468	1079
2	13/01/2016	16	25	26	34	39	0	50000000	12	384126	551	7807	7332	1383
1	06/01/2016	5	6	8	19	28	0	50000000	24	145188	1033	3148	8793	871
52	30/12/2015	13	16	18	29	31	0	50000000	17	283855	754	5973	8700	1220
51	23/12/2015	10	12	13	21	27	0	50000000	36	136333	1177	3891	11793	915
50	16/12/2015	16	30	32	37	39	0	50000000	18	278915	647	7242	7688	1436
49	09/12/2015	1	2	7	15	32	0	50000000	19	218359	765	5061	8947	1020
48	02/12/2015	8	15	25	32	40	1	50000000	30	172065	1114	4324	11394	996
47	25/11/2015	11	17	19	29	30	0	50000000	40	119518	1074	4154	11171	941
46	18/11/2015	4	10	15	35	37	0	50000000	17	300057	863	5516	9962	1126
45	11/11/2015	2	18	23	36	38	0	50000000	26	203526	801	6165	9457	1231
44	04/11/2015	4	7	14	15	28	0	50000000	42	124384	1316	3705	12568	914
43	28/10/2015	19	30	35	36	40	0	50000000	21	237592	703	6624	7894	1390
42	21/10/2015	13	14	30	32	35	0	50000000	13	397148	742	6494	8594	1321
41	14/10/2015	14	17	25	28	40	0	50000000	21	255576	878	5705	10589	1115
40	07/10/2015	1	14	31	36	38	0	50000000	13	415362	637	7911	8592	1382
39	30/09/2015	14	15	35	37	38	0	50000000	17	301310	577	8285	7953	1416
38	23/09/2015	3	9	11	23	32	1	50000000	52	100074	1513	3210	13556	844
37	16/09/2015	5	6	15	33	36	0	50000000	12	442594	849	5838	10347	1129
36	09/09/2015	1	5	8	11	30	1	50000000	80	66142	1694	2915	14273	815
35	02/09/2015	1	7	17	18	38	0	50000000	19	277911	996	4948	10918	1063
34	26/08/2015	15	22	32	35	38	0	50000000	10	479413	575	7781	7500	1406
33	19/08/2015	1	19	22	31	40	0	50000000	18	268656	824	5477	9410	1130
32	12/08/2015	12	18	30	31	32	0	50000000	8	614988	755	6081	8738	1238
31	05/08/2015	5	13	14	32	34	0	50000000	10	516794	677	7124	9291	1223
30	29/07/2015	14	23	27	30	32	0	50000000	37	136064	900	5220	9492	1166
29	22/07/2015	8	9	25	31	33	0	50000000	26	199279	918	5267	11472	993
28	15/07/2015	5	8	24	39	40	0	50000000	38	142304	1143	4415	12157	978
27	08/07/2015	12	13	17	35	36	0	50000000	25	221265	823	6273	10110	1203
26	01/07/2015	8	15	16	35	40	0	50000000	21	272237	921	5793	10888	1155
25	24/06/2015	6	13	22	23	27	0	50000000	39	140250	1240	4117	12650	951
24	17/06/2015	6	8	10	11	13	1	50000000	52	108140	1666	3150	15252	811
23	10/06/2015	2	8	25	37	40	3	50000000	29	187466	951	5335	11131	1074
22	03/06/2015	11	12	17	21	24	0	50000000	30	155911	1012	4313	10912	943
21	27/05/2015	8	14	28	37	38	0	50000000	24	233411	870	6009	10342	1191
20	20/05/2015	4	26	32	38	40	1	50000000	23	251057	898	6001	9610	1321
19	13/05/2015	4	12	21	26	38	0	50000000	36	161180	1092	4959	11657	1095
18	06/05/2015	4	12	31	32	40	0	50000000	16	359809	844	6366	10133	1249
17	29/04/2015	2	12	21	31	32	0	50000000	33	169256	823	6334	9830	1250
16	22/04/2015	8	24	27	30	38	2	25000000	45	130648	1218	4505	12772	1012
15	15/04/2015	10	12	15	22	39	0	50000000	34	181057	1078	5329	12821	1056
14	08/04/2015	6	26	31	38	39	0	50000000	20	310180	795	7283	9992	1365
13	01/04/2015	18	23	24	26	37	0	50000000	24	280874	995	6323	12084	1227
12	25/03/2015	2	13	16	21	23	0	50000000	23	283906	1111	5485	13220	1086
11	18/03/2015	9	23	31	34	39	0	50000000	16	415756	929	6683	11553	1266
10	11/03/2015	3	4	8	20	24	1	50000000	68	93783	1798	3310	16689	840
9	04/03/2015	2	5	21	28	40	0	50000000	39	167833	1123	5439	13678	1052
8	25/02/2015	1	2	20	26	38	1	50000000	23	270429	998	5816	12062	1134
7	18/02/2015	15	20	24	33	36	0	50000000	20	326767	864	7059	10975	1310
6	11/02/2015	8	20	21	27	31	0	50000000	35	190180	1240	5008	14204	1030
5	04/02/2015	5	19	25	30	37	1	50000000	40	168851	1357	4645	14748	1007
4	28/01/2015	12	25	29	33	39	0	50000000	48	138025	1094	5652	12395	1175
3	21/01/2015	4	15	20	21	35	0	50000000	26	268919	1163	5611	13058	1177
2	14/01/2015	3	8	22	25	27	0	50000000	66	109868	1742	3885	17775	897
1	07/01/2015	4	16	20	31	35	0	50000000	19	328788	843	6916	10993	1250
26	31/12/2014	6	11	15	33	39	0	50000000	24	302742	1138	5959	13860	1153
25	24/12/2014	5	8	13	36	39	0	50000000	34	203754	1205	5365	14234	1070
24	17/12/2014	5	22	27	31	38	0	50000000	43	198047	1396	5693	15961	1173
23	10/12/2014	2	23	24	25	38	0	50000000	25	338187	1334	5915	16204	1147
22	03/12/2014	8	15	18	26	38	0	50000000	48	191183	1562	5483	17711	1139
21	26/11/2014	3	17	18	30	35	0	50000000	33	276487	1457	5844	18212	1102
20	19/11/2014	8	23	27	30	32	0	50000000	51	194080	1753	5269	19607	1110
19	12/11/2014	7	9	23	27	29	1	50000000	105	91571	2444	3671	23455	901
18	05/11/2014	3	20	23	29	35	0	50000000	34	273545	1455	5965	17833	1147
17	29/10/2014	11	13	25	32	34	0	50000000	33	256841	1222	6473	15786	1181
16	22/10/2014	16	21	22	30	33	0	50000000	23	393243	1288	6554	16481	1207
15	15/10/2014	11	24	25	27	30	1	50000000	53	178152	1734	5082	19538	1063
14	08/10/2014	12	23	26	29	39	0	50000000	53	190334	1790	5259	19824	1119
13	01/10/2014	7	8	18	22	33	0	50000000	64	165233	2125	4644	23520	989
12	24/09/2014	3	25	34	37	38	0	50000000	23	450552	1226	7888	16209	1406
11	17/09/2014	6	10	27	34	38	0	50000000	50	227420	1799	5899	21026	1189
10	10/09/2014	1	12	18	25	30	0	50000000	77	153648	2267	4870	24396	1066
9	03/09/2014	2	7	24	30	31	0	50000000	56	222602	2138	5441	25078	1093
8	27/08/2014	7	13	15	19	20	0	50000000	101	120439	2945	3855	29377	910
7	20/08/2014	1	14	19	35	40	0	50000000	73	169051	2094	5500	24603	1103
6	13/08/2014	4	5	14	15	31	0	50000000	70	190621	2240	5559	29005	1012
5	06/08/2014	5	6	11	20	23	0	50000000	163	96320	4442	3298	40429	854
4	30/07/2014	4	26	30	33	36	1	50000000	43	382424	2204	6963	28191	1283
3	23/07/2014	19	24	36	38	40	1	50000000	81	215385	2534	6425	29128	1317
2	16/07/2014	11	20	25	28	37	0	50000000	89	214958	3130	5704	37269	1129
1	09/07/2014	1	3	14	30	32	0	50000000	106	208412	3777	5459	44654	1088
76	17/03/2026	3	6	13	28	30	0	50000000	10	15353	326	1665	3243	230
77	18/03/2026	12	20	26	33	39	0	50000000	4	33615	175	2717	2218	295
78	19/03/2026	8	11	21	23	35	0	50000000	10	15027	293	1813	3071	238
79	20/03/2026	1	4	12	15	18	0	50000000	8	18312	295	1756	3098	230
80	21/03/2026	3	10	24	27	32	0	50000000	10	19123	340	1989	3638	256
81	22/03/2026	8	24	29	35	38	0	50000000	2	49012	133	2606	1567	305
82	23/03/2026	7	17	23	27	35	1	50000000	11	11362	252	1753	2560	238
83	24/03/2026	4	5	8	12	16	0	50000000	11	13307	412	1256	3657	195
84	25/03/2026	22	25	32	33	38	0	50000000	3	43019	140	3260	1914	328
85	26/03/2026	1	28	36	37	40	0	50000000	2	71814	185	2745	2118	330
86	27/03/2026	2	11	14	15	16	0	50000000	4	35586	266	1892	2894	239
87	28/03/2026	10	23	33	38	39	0	50000000	6	31421	283	2355	2989	307
88	29/03/2026	8	22	28	30	38	0	50000000	3	31167	169	1956	1756	259
89	30/03/2026	3	11	15	31	38	0	50000000	4	30845	191	2284	2283	263
90	31/03/2026	1	8	28	30	31	0	50000000	8	18196	268	1920	2713	261
91	01/04/2026	2	6	23	34	36	0	50000000	2	66441	170	2764	2244	288
92	02/04/2026	3	13	28	31	39	0	50000000	9	16720	222	2397	2702	271
93	03/04/2026	10	12	16	20	34	1	50000000	5	29519	246	2121	2749	261
94	04/04/2026	13	17	23	36	40	0	50000000	11	17276	359	1872	3492	265
95	05/04/2026	4	7	12	15	32	0	50000000	7	11657	158	1826	1628	244
96	06/04/2026	16	20	22	34	38	0	50000000	2	41238	109	2676	1164	345
97	07/04/2026	2	9	12	16	29	0	50000000	8	19162	312	1737	3240	230
98	08/04/2026	2	10	24	31	38	0	50000000	4	33449	157	3013	2303	283
99	09/04/2026	7	15	16	28	39	0	50000000	8	18984	217	2475	2594	285
100	10/04/2026	2	3	10	13	21	0	50000000	15	9733	345	1496	3124	227
101	11/04/2026	18	20	24	27	36	0	50000000	4	47679	287	2350	3243	286
102	12/04/2026	9	20	25	26	40	0	50000000	7	13679	162	2090	1985	235
103	13/04/2026	5	6	27	36	38	0	50000000	9	13985	182	2445	2162	283
104	14/04/2026	10	12	17	29	33	0	50000000	8	18893	273	1957	3024	243
